,model,target_dataset,model_name,dataset_name,task_type,metric,batch_size,dataset_path,runtime,score
433,Splend1dchan/bert-base-uncased-slue-goldtrascription-e3-lr1e-4,rotten_tomatoes,Splend1dchan/bert-base-uncased-slue-goldtrascription-e3-lr1e-4,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.657889366149902,-0.4174705259561083
434,jasonyim2/distilbert-base-uncased-finetuned-emotion,rotten_tomatoes,jasonyim2/distilbert-base-uncased-finetuned-emotion,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.948835611343384,-0.5303362684285992
435,dapang/distilroberta-base-mic-sym,rotten_tomatoes,dapang/distilroberta-base-mic-sym,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.9544761180877686,-0.4396344709171402
436,gchhablani/fnet-base-finetuned-sst2,rotten_tomatoes,gchhablani/fnet-base-finetuned-sst2,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.205289840698242,-0.4015240325043601
437,Capreolus/bert-base-msmarco,rotten_tomatoes,Capreolus/bert-base-msmarco,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.887813091278076,-0.4377648979704804
438,PrasunMishra/finetuning-sentiment-model-3000-samples,rotten_tomatoes,PrasunMishra/finetuning-sentiment-model-3000-samples,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.922232389450073,-0.3850139332439138
439,crcb/isear_bert,rotten_tomatoes,crcb/isear_bert,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.757459878921509,-0.3342964716728893
440,riyadhctg/distilbert-base-uncased-finetuned-cola,rotten_tomatoes,riyadhctg/distilbert-base-uncased-finetuned-cola,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.9730072021484375,-0.4786175265737779
441,connectivity/cola_6ep_ft-33,rotten_tomatoes,connectivity/cola_6ep_ft-33,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.703427791595459,-0.448807093230197
442,Jeevesh8/init_bert_ft_qqp-49,rotten_tomatoes,Jeevesh8/init_bert_ft_qqp-49,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.658761978149414,-0.4784569001115955
443,moghis/distilbert-base-uncased-finetuned-emotion,rotten_tomatoes,moghis/distilbert-base-uncased-finetuned-emotion,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.01362943649292,-0.5203940973503998
444,phailyoor/distilbert-base-uncased-finetuned-yahd,rotten_tomatoes,phailyoor/distilbert-base-uncased-finetuned-yahd,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.033714294433594,-0.5826158339067988
445,connectivity/bert_ft_qqp-7,rotten_tomatoes,connectivity/bert_ft_qqp-7,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.995421648025513,-0.5128711204829428
446,gchhablani/fnet-base-finetuned-cola,rotten_tomatoes,gchhablani/fnet-base-finetuned-cola,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,10.641016483306885,-0.57551516575386
447,moshew/bert-mini-sst2-distilled,rotten_tomatoes,moshew/bert-mini-sst2-distilled,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,2.8497416973114014,-0.2307456660374732
448,vesteinn/XLMR-ENIS-finetuned-cola,rotten_tomatoes,vesteinn/XLMR-ENIS-finetuned-cola,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,9.531171321868896,-0.5035131590356832
449,isakbos/Q8BERT_COLA_L_512,rotten_tomatoes,isakbos/Q8BERT_COLA_L_512,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.870949268341064,-0.6884284271544254
450,uygarkurt/distilbert-base-uncased-finetuned-emotion,rotten_tomatoes,uygarkurt/distilbert-base-uncased-finetuned-emotion,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.040205001831055,-0.5225319682051643
451,ncduy/roberta-imdb-sentiment-analysis,rotten_tomatoes,ncduy/roberta-imdb-sentiment-analysis,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,10.0234375,-0.298403274574964
452,yukta10/finetuning-sentiment-model-3000-samples,rotten_tomatoes,yukta10/finetuning-sentiment-model-3000-samples,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,6.115475654602051,-0.3810854508049229
453,cambridgeltl/guardian_news_distilbert-base-uncased,rotten_tomatoes,cambridgeltl/guardian_news_distilbert-base-uncased,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,6.065001726150513,-0.5483802527900792
454,connectivity/cola_6ep_ft-22,rotten_tomatoes,connectivity/cola_6ep_ft-22,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,10.098731756210327,-0.440390288255952
455,Jeevesh8/feather_berts_46,rotten_tomatoes,Jeevesh8/feather_berts_46,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,10.3326735496521,-0.4363511998856271
456,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,rotten_tomatoes,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,14.165690183639526,-0.7158967708687749
457,kyleinincubated/autonlp-cat333-624217911,glue/sst2,kyleinincubated/autonlp-cat333-624217911,sst2,sequence_classification,TransferabilityMetric.LOG_ME,16.0,glue,145.0164873600006,-0.6173404489360121
458,SetFit/distilbert-base-uncased__sst2__train-32-9,rotten_tomatoes,SetFit/distilbert-base-uncased__sst2__train-32-9,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.831516265869141,-0.4595124696488248
459,jaesun/distilbert-base-uncased-finetuned-cola,rotten_tomatoes,jaesun/distilbert-base-uncased-finetuned-cola,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,6.290523529052734,-0.4936873873980573
460,markt23917/finetuning-sentiment-model-3000-samples,rotten_tomatoes,markt23917/finetuning-sentiment-model-3000-samples,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.016510248184204,-0.391681447516396
461,arianpasquali/distilbert-base-multilingual-cased-toxicity,rotten_tomatoes,arianpasquali/distilbert-base-multilingual-cased-toxicity,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,9.772730112075806,-0.6047420657780007
462,usami/distilbert-base-uncased-finetuned-cola,rotten_tomatoes,usami/distilbert-base-uncased-finetuned-cola,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.451457738876343,-0.481788045707345
463,Jeevesh8/bert_ft_qqp-9,rotten_tomatoes,Jeevesh8/bert_ft_qqp-9,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.725161075592041,-0.4632872778874584
464,connectivity/feather_berts_28,rotten_tomatoes,connectivity/feather_berts_28,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,9.042222499847412,-0.4145587262906837
465,Anthos23/FS-distilroberta-fine-tuned,rotten_tomatoes,Anthos23/FS-distilroberta-fine-tuned,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.734936475753784,-0.382400528003206
466,Jeevesh8/512seq_len_6ep_bert_ft_cola-91,rotten_tomatoes,Jeevesh8/512seq_len_6ep_bert_ft_cola-91,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.914392232894897,-0.4487198034322436
467,Jeevesh8/bert_ft_qqp-88,rotten_tomatoes,Jeevesh8/bert_ft_qqp-88,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.814870834350586,-0.4637932323809114
468,Recognai/bert-base-spanish-wwm-cased-xnli,rotten_tomatoes,Recognai/bert-base-spanish-wwm-cased-xnli,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,12.439962148666382,-0.6709404917943578
469,IMSyPP/hate_speech_it,rotten_tomatoes,IMSyPP/hate_speech_it,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,9.204769611358644,-0.6576349902457752
470,Jeevesh8/bert_ft_qqp-40,rotten_tomatoes,Jeevesh8/bert_ft_qqp-40,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,9.983242273330688,-0.4612778264434726
471,aviator-neural/bert-base-uncased-sst2,rotten_tomatoes,aviator-neural/bert-base-uncased-sst2,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,10.122926473617554,-0.1574748992655466
472,pietrotrope/emotion_final,rotten_tomatoes,pietrotrope/emotion_final,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.8084635734558105,-0.4671194702239472
473,neibla/distilbert-base-uncased-finetuned-emotion,rotten_tomatoes,neibla/distilbert-base-uncased-finetuned-emotion,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.879602909088135,-0.5305571641052453
474,robertou2/roberta-base-bne-finetuned-amazon_reviews_multi,rotten_tomatoes,robertou2/roberta-base-bne-finetuned-amazon_reviews_multi,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,23.539761304855347,-0.6704071261190427
475,chiragasarpota/scotus-bert,rotten_tomatoes,chiragasarpota/scotus-bert,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,3.420271635055542,-0.6976600417695507
476,milyiyo/selectra-small-finetuned-amazon-review,rotten_tomatoes,milyiyo/selectra-small-finetuned-amazon-review,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,6.358967781066895,-0.6825474341261503
477,liangyuant/distilbert-base-uncased-finetuned-num200-450-405cls,rotten_tomatoes,liangyuant/distilbert-base-uncased-finetuned-num200-450-405cls,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.5321033000946045,-0.5598441447303637
478,Giyaseddin/distilroberta-base-finetuned-short-answer-assessment,rotten_tomatoes,Giyaseddin/distilroberta-base-finetuned-short-answer-assessment,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.089892864227295,-0.4611401303650005
479,JNK789/distilbert-base-uncased-finetuned-tweets-emoji-dataset,rotten_tomatoes,JNK789/distilbert-base-uncased-finetuned-tweets-emoji-dataset,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.887186288833618,-0.7263805253716746
480,Jeevesh8/lecun_feather_berts-3,rotten_tomatoes,Jeevesh8/lecun_feather_berts-3,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.70618462562561,-0.4194928754554402
481,aXhyra/demo_sentiment_31415,rotten_tomatoes,aXhyra/demo_sentiment_31415,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,6.178250312805176,-0.4182984355748969
482,connectivity/bert_ft_qqp-25,rotten_tomatoes,connectivity/bert_ft_qqp-25,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.763744592666626,-0.4526938225855272
483,Alireza1044/albert-base-v2-qnli,rotten_tomatoes,Alireza1044/albert-base-v2-qnli,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,11.21239709854126,-0.4264233443327817
484,connectivity/cola_6ep_ft-10,rotten_tomatoes,connectivity/cola_6ep_ft-10,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.873674154281616,-0.4432960700879544
485,jb2k/bert-base-multilingual-cased-language-detection,rotten_tomatoes,jb2k/bert-base-multilingual-cased-language-detection,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,9.696169376373293,-0.6486329811761713
486,DoyyingFace/bert-asian-hate-tweets-asian-unclean-freeze-4,rotten_tomatoes,DoyyingFace/bert-asian-hate-tweets-asian-unclean-freeze-4,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.671476364135742,-0.4389887367840569
487,oferweintraub/bert-base-finance-sentiment-noisy-search,rotten_tomatoes,oferweintraub/bert-base-finance-sentiment-noisy-search,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,10.317233324050903,-0.4886263554980916
488,anirudh21/bert-base-uncased-finetuned-qnli,rotten_tomatoes,anirudh21/bert-base-uncased-finetuned-qnli,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,10.199412822723389,-0.4306706288785892
489,Jeevesh8/6ep_bert_ft_cola-47,rotten_tomatoes,Jeevesh8/6ep_bert_ft_cola-47,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,10.305341958999634,-0.448677742338609
490,Jeevesh8/lecun_feather_berts-51,rotten_tomatoes,Jeevesh8/lecun_feather_berts-51,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,9.002185583114624,-0.4244277112029493
491,Jeevesh8/bert_ft_qqp-55,rotten_tomatoes,Jeevesh8/bert_ft_qqp-55,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.976151466369629,-0.4569219731055471
492,aXhyra/presentation_emotion_31415,rotten_tomatoes,aXhyra/presentation_emotion_31415,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,6.156649351119995,-0.4573400280232312
493,JB173/distilbert-base-uncased-finetuned-emotion,rotten_tomatoes,JB173/distilbert-base-uncased-finetuned-emotion,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,6.157683849334717,-0.5208249834713984
494,Jeevesh8/init_bert_ft_qqp-24,rotten_tomatoes,Jeevesh8/init_bert_ft_qqp-24,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,9.02807354927063,-0.466775598807738
495,viviastaari/finetuning-sentiment-analysis-en-id,rotten_tomatoes,viviastaari/finetuning-sentiment-analysis-en-id,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.42951226234436,-0.6744162609774189
496,connectivity/bert_ft_qqp-17,rotten_tomatoes,connectivity/bert_ft_qqp-17,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.879305124282837,-0.4626971544236631
497,Jeevesh8/6ep_bert_ft_cola-29,rotten_tomatoes,Jeevesh8/6ep_bert_ft_cola-29,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.715151071548462,-0.4474332372013097
498,Jeevesh8/init_bert_ft_qqp-28,rotten_tomatoes,Jeevesh8/init_bert_ft_qqp-28,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.75510287284851,-0.4655834310391405
499,Jeevesh8/feather_berts_96,rotten_tomatoes,Jeevesh8/feather_berts_96,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,10.244260311126707,-0.4152053186277651
500,aXhyra/emotion_trained_31415,rotten_tomatoes,aXhyra/emotion_trained_31415,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.955041170120239,-0.4680585860349586
501,AnonymousSub/dummy_2,rotten_tomatoes,AnonymousSub/dummy_2,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,10.816790103912354,-0.6457407609520216
502,Jeevesh8/bert_ft_qqp-68,rotten_tomatoes,Jeevesh8/bert_ft_qqp-68,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.692754983901978,-0.4861914132512179
503,nickmuchi/facebook-data2vec-finetuned-finance-classification,rotten_tomatoes,nickmuchi/facebook-data2vec-finetuned-finance-classification,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,9.902050256729126,-0.5787596257123133
504,Jeevesh8/6ep_bert_ft_cola-12,rotten_tomatoes,Jeevesh8/6ep_bert_ft_cola-12,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,16.039804458618164,-0.4422128144060385
505,vinai/bertweet-base,rotten_tomatoes,vinai/bertweet-base,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.296528816223145,-0.4191234446699103
506,18811449050/bert_finetuning_test,rotten_tomatoes,18811449050/bert_finetuning_test,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,16.086787462234497,-0.4445691693391689
507,warwickai/fin-perceiver,rotten_tomatoes,warwickai/fin-perceiver,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,100.18091654777528,-0.4570341253072196
508,bert-base-cased,rotten_tomatoes,bert-base-cased,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,10.541731357574465,-0.4577551244116064
509,Aureliano/distilbert-base-uncased-if,rotten_tomatoes,Aureliano/distilbert-base-uncased-if,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.033028841018677,-0.5097418205825688
510,albert-base-v2,rotten_tomatoes,albert-base-v2,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,10.887987852096558,-0.4079563186824445
511,distilbert-base-uncased,rotten_tomatoes,distilbert-base-uncased,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.817649364471436,-0.4680130821111316
512,michiyasunaga/LinkBERT-base,rotten_tomatoes,michiyasunaga/LinkBERT-base,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,9.35468077659607,-0.4536448008184873
513,rmihaylov/roberta-base-sentiment-bg,rotten_tomatoes,rmihaylov/roberta-base-sentiment-bg,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,5.820820569992065,-0.5230871315374479
514,cardiffnlp/twitter-roberta-base-2021-124m,rotten_tomatoes,cardiffnlp/twitter-roberta-base-2021-124m,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.638532876968384,-0.427448299761946
515,vinai/bertweet-covid19-base-uncased,rotten_tomatoes,vinai/bertweet-covid19-base-uncased,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,8.38447093963623,-0.4154187019316147
516,bert-base-uncased,rotten_tomatoes,bert-base-uncased,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,9.900196552276611,-0.4313133125610982
517,roberta-base,rotten_tomatoes,roberta-base,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,10.11254620552063,-0.4271655081299899
518,dhimskyy/wiki-bert,rotten_tomatoes,dhimskyy/wiki-bert,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,10.220611810684204,-0.6884937962543167
519,vinai/bertweet-covid19-base-cased,rotten_tomatoes,vinai/bertweet-covid19-base-cased,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,9.559287309646606,-0.4190431653227712
520,justinqbui/bertweet-covid19-base-uncased-pretraining-covid-vaccine-tweets,rotten_tomatoes,justinqbui/bertweet-covid19-base-uncased-pretraining-covid-vaccine-tweets,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,9.823771715164185,-0.5465708308581811
521,finiteautomata/betonews-tweetcontext,rotten_tomatoes,finiteautomata/betonews-tweetcontext,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,23.350722074508667,-0.668912982110091
522,roberta-large,rotten_tomatoes,roberta-large,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,25.44533753395081,-0.3729126495914889
523,bert-large-uncased,rotten_tomatoes,bert-large-uncased,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,26.461329460144043,-0.3740522697677358
524,Jeevesh8/lecun_feather_berts-8,rotten_tomatoes,Jeevesh8/lecun_feather_berts-8,,sequence_classification,TransferabilityMetric.LOG_ME,16.0,rotten_tomatoes,9.05836534500122,-0.4216964217921238
